"ID","firstname","lastname","player","playerURL","team","position","injury","status","date"
"1292","Kamar","Baldwin","Kamar Baldwin","/euro/player/kamar-baldwin-1292","BAY","G","Thigh","Game Time Decision",2025-12-30
"1378","Jilson","Bango","Jilson Bango","/euro/player/jilson-bango-1378","FBB","C","Knee","OUT",2025-12-30
"247","Onuralp","Bitim","Onuralp Bitim","/euro/player/onuralp-bitim-247","FBB","F","Ankle","OUT",2025-12-30
"795","Leandro","Bolmaro","Leandro Bolmaro","/euro/player/leandro-bolmaro-795","EA7","G","Groin","Game Time Decision",2025-12-30
"560","Joel","Bolomboy","Joel Bolomboy","/euro/player/joel-bolomboy-560","CZV","C","Foot","OUT",2025-12-30
"1256","Mitar","Bosnjakovic","Mitar Bosnjakovic","/euro/player/mitar-bosnjakovic-1256","PAR","G","Ankle","OUT",2025-12-30
"1260","Bruno","Caboclo","Bruno Caboclo","/euro/player/bruno-caboclo-1260","HTA","F","Back","OUT",2025-12-30
"998","Isaiah","Canaan","Isaiah Canaan","/euro/player/isaiah-canaan-998","CZV","G","Knee","OUT",2025-12-30
"1068","Tyson","Carter","Tyson Carter","/euro/player/tyson-carter-1068","CZV","G","Chest","OUT",2025-12-30
"323","Will","Clyburn","Will Clyburn","/euro/player/will-clyburn-323","BAR","F","Hamstring","OUT",2025-12-30
"1170","Sergio","De Larrea","Sergio De Larrea","/euro/player/sergio-de-larrea-1170","VBC","G","Calf","OUT",2025-12-30
"1416","Mamadi","Diakite","Mamadi Diakite","/euro/player/mamadi-diakite-1416","BKN","C","Personal","Game Time Decision",2025-12-30
"1471","Aliou","Diarra","Aliou Diarra","/euro/player/aliou-diarra-1471","VIR","C","Undisclosed","Game Time Decision",2025-12-30
"1506","Spencer","Dinwiddie","Spencer Dinwiddie","/euro/player/spencer-dinwiddie-1506","BAY","G","Personal","Game Time Decision",2025-12-30
"1314","Ousmane","Diop","Ousmane Diop","/euro/player/ousmane-diop-1314","EA7","C","Knee","OUT",2025-12-30
"310","Ognjen","Dobric","Ognjen Dobric","/euro/player/ognjen-dobric-310","CZV","F","Back","Game Time Decision",2025-12-30
"1443","Jeff","Dowtin","Jeff Dowtin","/euro/player/jeff-dowtin-1443","MTA","G","Foot","OUT",2025-12-30
"1149","Carsen","Edwards","Carsen Edwards","/euro/player/carsen-edwards-1149","VIR","G","Ankle","Game Time Decision",2025-12-30
"972","Keenan","Evans","Keenan Evans","/euro/player/keenan-evans-972","OLY","G","Leg","OUT",2025-12-30
"859","Moustapha","Fall","Moustapha Fall","/euro/player/moustapha-fall-859","OLY","C","Knee","OUT",2025-12-30
