"ID","firstname","lastname","player","playerURL","team","position","injury","status","date"
"1292","Kamar","Baldwin","Kamar Baldwin","/euro/player/kamar-baldwin-1292","BAY","G","Thigh","Game Time Decision",2026-03-31
"1378","Jilson","Bango","Jilson Bango","/euro/player/jilson-bango-1378","FBB","C","Knee","OUT",2026-03-31
"498","Tarik","Biberovic","Tarik Biberovic","/euro/player/tarik-biberovic-498","FBB","F","Undisclosed","Game Time Decision",2026-03-31
"591","Devin","Booker","Devin Booker","/euro/player/devin-booker-591","EA7","C","Knee","Game Time Decision",2026-03-31
"708","Lorenzo","Brown","Lorenzo Brown","/euro/player/lorenzo-brown-708","EA7","G","Not Injury Related","OUT",2026-03-31
"998","Isaiah","Canaan","Isaiah Canaan","/euro/player/isaiah-canaan-998","CZV","G","Knee","OUT",2026-03-31
"317","Nando","de Colo","Nando de Colo","/euro/player/nando-de-colo-317","FBB","G","Calf","OUT",2026-03-31
"1413","Brice","Dessert","Brice Dessert","/euro/player/brice-dessert-1413","EFS","C","Knee","Game Time Decision",2026-03-31
"1208","Khalifa","Diop","Khalifa Diop","/euro/player/khalifa-diop-1208","BKN","C","Knee","OUT",2026-03-31
"254","Bryant","Dunston","Bryant Dunston","/euro/player/bryant-dunston-254","EA7","C","Finger","OUT",2026-03-31
"1531","Amit","Ebo","Amit Ebo","/euro/player/amit-ebo-1531","MTA","G","Not Injury Related","Game Time Decision",2026-03-31
"548","Tyler","Ennis","Tyler Ennis","/euro/player/tyler-ennis-548","HTA","G","Achilles","OUT",2026-03-31
"972","Keenan","Evans","Keenan Evans","/euro/player/keenan-evans-972","OLY","G","Achilles","OUT",2026-03-31
"859","Moustapha","Fall","Moustapha Fall","/euro/player/moustapha-fall-859","OLY","C","Knee","OUT",2026-03-31
"791","Diego","Flaccadori","Diego Flaccadori","/euro/player/diego-flaccadori-791","EA7","G","Finger","OUT",2026-03-31
"1436","Tomer","Ginat","Tomer Ginat","/euro/player/tomer-ginat-1436","HTA","F","Knee","OUT",2026-03-31
"1006","Jerian","Grant","Jerian Grant","/euro/player/jerian-grant-1006","PAO","G","Hand","Game Time Decision",2026-03-31
"297","Elias","Harris","Elias Harris","/euro/player/elias-harris-297","BAY","C","Knee","OUT",2026-03-31
"666","Nigel","Hayes-Davis","Nigel Hayes-Davis","/euro/player/nigel-hayes-davis-666","PAO","F","Calf","Game Time Decision",2026-03-31
"1234","Juancho","Hernangomez","Juancho Hernangomez","/euro/player/juancho-hernangomez-1234","PAO","F","Illness","Game Time Decision",2026-03-31
"1139","Markus","Howard","Markus Howard","/euro/player/markus-howard-1139","BKN","G","Thigh","OUT",2026-03-31
"1107","Mam","Jaiteh","Mam Jaiteh","/euro/player/mam-jaiteh-1107","DUB","C","Achilles","OUT",2026-03-31
"511","Mike","James","Mike James","/euro/player/mike-james-511","ASM","G","Hamstring","OUT",2026-03-31
"1300","Mikael","Jantunen","Mikael Jantunen","/euro/player/mikael-jantunen-1300","FBB","F","Undisclosed","Game Time Decision",2026-03-31
"770","Tonye","Jekiri","Tonye Jekiri","/euro/player/tonye-jekiri-770","PAR","C","Knee","Game Time Decision",2026-03-31
"1488","Stefan","Joksimovic","Stefan Joksimovic","/euro/player/stefan-joksimovic-1488","BKN","F","Shoulder","Game Time Decision",2026-03-31
"656","Rokas","Jokubaitis","Rokas Jokubaitis","/euro/player/rokas-jokubaitis-656","BAY","G","Knee","OUT",2026-03-31
"1207","Tyrique","Jones","Tyrique Jones","/euro/player/tyrique-jones-1207","OLY","C","Calf","OUT",2026-03-31
