"ID","firstname","lastname","player","playerURL","team","position","injury","status","date"
"1292","Kamar","Baldwin","Kamar Baldwin","/euro/player/kamar-baldwin-1292","BAY","G","Thigh","Game Time Decision",2026-02-28
"1378","Jilson","Bango","Jilson Bango","/euro/player/jilson-bango-1378","FBB","C","Knee","OUT",2026-02-28
"1403","Davis","Bertans","Davis Bertans","/euro/player/davis-bertans-1403","DUB","F","Calf","Game Time Decision",2026-02-28
"591","Devin","Booker","Devin Booker","/euro/player/devin-booker-591","EA7","C","Undisclosed","Game Time Decision",2026-02-28
"708","Lorenzo","Brown","Lorenzo Brown","/euro/player/lorenzo-brown-708","EA7","G","Not Injury Related","OUT",2026-02-28
"998","Isaiah","Canaan","Isaiah Canaan","/euro/player/isaiah-canaan-998","CZV","G","Knee","OUT",2026-02-28
"1068","Tyson","Carter","Tyson Carter","/euro/player/tyson-carter-1068","CZV","G","Chest","OUT",2026-02-28
"317","Nando","de Colo","Nando de Colo","/euro/player/nando-de-colo-317","FBB","G","Back","Game Time Decision",2026-02-28
"1314","Ousmane","Diop","Ousmane Diop","/euro/player/ousmane-diop-1314","EA7","C","Thigh","OUT",2026-02-28
"1208","Khalifa","Diop","Khalifa Diop","/euro/player/khalifa-diop-1208","BKN","C","Knee","OUT",2026-02-28
"1531","Amit","Ebo","Amit Ebo","/euro/player/amit-ebo-1531","MTA","G","Not Injury Related","Game Time Decision",2026-02-28
"1504","Boogie","Ellis","Boogie Ellis","/euro/player/boogie-ellis-1504","DUB","G","Hamstring","Game Time Decision",2026-02-28
"548","Tyler","Ennis","Tyler Ennis","/euro/player/tyler-ennis-548","HTA","G","Achilles","OUT",2026-02-28
"972","Keenan","Evans","Keenan Evans","/euro/player/keenan-evans-972","OLY","G","Achilles","OUT",2026-02-28
"859","Moustapha","Fall","Moustapha Fall","/euro/player/moustapha-fall-859","OLY","C","Knee","OUT",2026-02-28
"791","Diego","Flaccadori","Diego Flaccadori","/euro/player/diego-flaccadori-791","EA7","G","Not Injury Related","Game Time Decision",2026-02-28
"1436","Tomer","Ginat","Tomer Ginat","/euro/player/tomer-ginat-1436","HTA","F","Knee","Game Time Decision",2026-02-28
"287","Daniel","Hackett","Daniel Hackett","/euro/player/daniel-hackett-287","VIR","G","Leg","OUT",2026-02-28
"978","Devon","Hall","Devon Hall","/euro/player/devon-hall-978","FBB","G","Knee","OUT",2026-02-28
"297","Elias","Harris","Elias Harris","/euro/player/elias-harris-297","BAY","C","Knee","OUT",2026-02-28
"337","Thomas","Heurtel","Thomas Heurtel","/euro/player/thomas-heurtel-337","ASV","G","Back","Game Time Decision",2026-02-28
"1202","Justus","Hollatz","Justus Hollatz","/euro/player/justus-hollatz-1202","BAY","G","Illness","Game Time Decision",2026-02-28
"1107","Mam","Jaiteh","Mam Jaiteh","/euro/player/mam-jaiteh-1107","DUB","C","Achilles","OUT",2026-02-28
"656","Rokas","Jokubaitis","Rokas Jokubaitis","/euro/player/rokas-jokubaitis-656","BAY","G","Knee","OUT",2026-02-28
"594","Stefan","Jovic","Stefan Jovic","/euro/player/stefan-jovic-594","BAY","G","Illness","Game Time Decision",2026-02-28
"1423","Kosta","Kondic","Kosta Kondic","/euro/player/kosta-kondic-1423","DUB","G","Groin","Game Time Decision",2026-02-28
"339","Rodions","Kurucs","Rodions Kurucs","/euro/player/rodions-kurucs-339","BKN","F","Ankle","Game Time Decision",2026-02-28
"557","Shane","Larkin","Shane Larkin","/euro/player/shane-larkin-557","EFS","G","Groin","Game Time Decision",2026-02-28
"1446","T.J.","Leaf","T.J. Leaf","/euro/player/tj-leaf-1446","MTA","F","Shoulder","OUT",2026-02-28
