"ID","firstname","lastname","player","playerURL","team","position","injury","status","date"
"1431","Armando","Bacot","Armando Bacot","/euro/player/armando-bacot-1431","FBB","C","Undisclosed","Game Time Decision",2026-02-12
"1292","Kamar","Baldwin","Kamar Baldwin","/euro/player/kamar-baldwin-1292","BAY","G","Thigh","OUT",2026-02-12
"1378","Jilson","Bango","Jilson Bango","/euro/player/jilson-bango-1378","FBB","C","Knee","OUT",2026-02-12
"1403","Davis","Bertans","Davis Bertans","/euro/player/davis-bertans-1403","DUB","F","Calf","Game Time Decision",2026-02-12
"795","Leandro","Bolmaro","Leandro Bolmaro","/euro/player/leandro-bolmaro-795","EA7","G","Elbow","OUT",2026-02-12
"708","Lorenzo","Brown","Lorenzo Brown","/euro/player/lorenzo-brown-708","EA7","G","Not Injury Related","OUT",2026-02-12
"998","Isaiah","Canaan","Isaiah Canaan","/euro/player/isaiah-canaan-998","CZV","G","Knee","OUT",2026-02-12
"1068","Tyson","Carter","Tyson Carter","/euro/player/tyson-carter-1068","CZV","G","Chest","OUT",2026-02-12
"1043","Oscar","da Silva","Oscar da Silva","/euro/player/oscar-da-silva-1043","BAY","F","Undisclosed","OUT",2026-02-12
"549","Gabriel","Deck","Gabriel Deck","/euro/player/gabriel-deck-549","RMB","F","Undisclosed","Game Time Decision",2026-02-12
"310","Ognjen","Dobric","Ognjen Dobric","/euro/player/ognjen-dobric-310","CZV","F","Undisclosed","OUT",2026-02-12
"1504","Boogie","Ellis","Boogie Ellis","/euro/player/boogie-ellis-1504","DUB","G","Hamstring","Game Time Decision",2026-02-12
"548","Tyler","Ennis","Tyler Ennis","/euro/player/tyler-ennis-548","HTA","G","Achilles","OUT",2026-02-12
"972","Keenan","Evans","Keenan Evans","/euro/player/keenan-evans-972","OLY","G","Achilles","OUT",2026-02-12
"859","Moustapha","Fall","Moustapha Fall","/euro/player/moustapha-fall-859","OLY","C","Knee","OUT",2026-02-12
"1291","Andres","Feliz","Andres Feliz","/euro/player/andres-feliz-1291","RMB","G","Hand","Game Time Decision",2026-02-12
"1436","Tomer","Ginat","Tomer Ginat","/euro/player/tomer-ginat-1436","HTA","F","Knee","OUT",2026-02-12
"978","Devon","Hall","Devon Hall","/euro/player/devon-hall-978","FBB","G","Knee","OUT",2026-02-12
"297","Elias","Harris","Elias Harris","/euro/player/elias-harris-297","BAY","C","Knee","OUT",2026-02-12
"861","Kevarrius","Hayes","Kevarrius Hayes","/euro/player/kevarrius-hayes-861","ASM","C","Face","OUT",2026-02-12
"666","Nigel","Hayes-Davis","Nigel Hayes-Davis","/euro/player/nigel-hayes-davis-666","PAO","F","Not Injury Related","Game Time Decision",2026-02-12
"1107","Mam","Jaiteh","Mam Jaiteh","/euro/player/mam-jaiteh-1107","DUB","C","Achilles","OUT",2026-02-12
"656","Rokas","Jokubaitis","Rokas Jokubaitis","/euro/player/rokas-jokubaitis-656","BAY","G","Knee","OUT",2026-02-12
"1339","Carlik","Jones","Carlik Jones","/euro/player/carlik-jones-1339","PAR","G","Foot","OUT",2026-02-12
"1517","Cory","Joseph","Cory Joseph","/euro/player/cory-joseph-1517","OLY","G","Leg","OUT",2026-02-12
"594","Stefan","Jovic","Stefan Jovic","/euro/player/stefan-jovic-594","BAY","G","Undisclosed","OUT",2026-02-12
"1423","Kosta","Kondic","Kosta Kondic","/euro/player/kosta-kondic-1423","DUB","G","Groin","Game Time Decision",2026-02-12
"901","Giannoulis","Larentzakis","Giannoulis Larentzakis","/euro/player/giannoulis-larentzakis-901","OLY","G","Ankle","OUT",2026-02-12
"557","Shane","Larkin","Shane Larkin","/euro/player/shane-larkin-557","EFS","G","Groin","OUT",2026-02-12
"1446","T.J.","Leaf","T.J. Leaf","/euro/player/tj-leaf-1446","MTA","F","Shoulder","OUT",2026-02-12
"314","Mathias","Lessort","Mathias Lessort","/euro/player/mathias-lessort-314","PAO","C","Ankle","OUT",2026-02-12
"1109","Xabi","Lopez-Arostegui","Xabi Lopez-Arostegui","/euro/player/xabi-lopez-arostegui-1109","VBC","G","Back","OUT",2026-02-12
"596","Vladimir","Lucic","Vladimir Lucic","/euro/player/vladimir-lucic-596","BAY","F","Illness","OUT",2026-02-12
"349","Melih","Mahmutoglu","Melih Mahmutoglu","/euro/player/melih-mahmutoglu-349","FBB","G","Undisclosed","Game Time Decision",2026-02-12
